"OTU","Abundance","index","id","sampleloc","date","kingdom","phylum","class","order","family","genus","rel_ab","mean_cn"
"0fa481957525a80964121165c280f20f",3036,"GESCF28_sputum_3_13_19","GESCF28_2019-03-13","sputum",2019-03-13,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",28.9915966386555,5937.99058429458
"191d34097c2a3f80283e78d3aca5af52",3006,"GESCF21_sputum_10_3_18","GESCF21_2018-10-03","sputum",2018-10-03,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea",28.1882970742686,42315.5323588323
"9922f69a59521b27a40851718d820b0a",2988,"GESCF11_sputum_6_26_19","GESCF11_2019-06-26","sputum",2019-06-26,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",36.3813466455619,303.026413371433
"0fa481957525a80964121165c280f20f",2976,"GESCF08_sinus_3_14_18","GESCF08_2018-03-14","sinus",2018-03-14,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",28.8735810614146,494537.594754048
"191d34097c2a3f80283e78d3aca5af52",2975,"GESCF21_sputum_8_1_18","GESCF21_2018-08-01","sputum",2018-08-01,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea",28.8638789172407,194.412173730358
"9922f69a59521b27a40851718d820b0a",2926,"GESCF28_sputum_3_13_19","GESCF28_2019-03-13","sputum",2019-03-13,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",27.9411764705882,5937.99058429458
"b3bd495357d1eb8c6c8aa2953dcf0fb5",2822,"GESCF09_sputum_8_8_18","GESCF09_2018-08-08","sputum",2018-08-08,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",26.1489992587102,4196.73869195688
"0fa481957525a80964121165c280f20f",2813,"GESCF09_sputum_8_8_18","GESCF09_2018-08-08","sputum",2018-08-08,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",26.0656041512231,4196.73869195688
"ac50f0d54ca5ff006c20f3052c5c4a10",2785,"GESCF15_sputum_5_2_18","GESCF15_2018-05-02","sputum",2018-05-02,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus",42.0885597702887,92.1670388945588
"0fa481957525a80964121165c280f20f",2741,"GESCF02_sputum_5_2_18","GESCF02_2018-05-02","sputum",2018-05-02,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",25.0823572474378,68097.2719050311
"9922f69a59521b27a40851718d820b0a",2662,"GESCF03_sputum_5_30_18","GESCF03_2018-05-30","sputum",2018-05-30,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",23.5346123242861,32126.7668303406
"ac50f0d54ca5ff006c20f3052c5c4a10",2657,"GESCF02_sputum_8_1_18","GESCF02_2018-08-01","sputum",2018-08-01,"Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus",23.3664585348694,13650.7796922404
"9922f69a59521b27a40851718d820b0a",2643,"GESCF09_sputum_8_8_18","GESCF09_2018-08-08","sputum",2018-08-08,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",24.4903632320237,4196.73869195688
"0fa481957525a80964121165c280f20f",2607,"GESCF09_sputum_1_24_18","GESCF09_2018-01-24","sputum",2018-01-24,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",23.0483600035364,60813.6242817504
"37f9d95d321438477967281dcfa4efc1",2512,"GESCF02_sputum_5_2_18","GESCF02_2018-05-02","sputum",2018-05-02,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",22.98682284041,68097.2719050311
"9922f69a59521b27a40851718d820b0a",2506,"GESCF03_sputum_8_14_19","GESCF03_2019-08-14","sputum",2019-08-14,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",27.2036474164134,22443.3029100743
"9922f69a59521b27a40851718d820b0a",2490,"GESCF12_sputum_5_23_18","GESCF12_2018-05-23","sputum",2018-05-23,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",24.9324121357765,9690.446781013
"b3bd495357d1eb8c6c8aa2953dcf0fb5",2484,"GESCF08_sputum_3_14_18","GESCF08_2018-03-14","sputum",2018-03-14,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",23.4295415959253,220244.750567211
"70bd93dbaa5cf6f75ba2c24529263741",2434,"GESCF02_sputum_8_1_18","GESCF02_2018-08-01","sputum",2018-08-01,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria",21.4053293465834,13650.7796922404
"9922f69a59521b27a40851718d820b0a",2423,"GESCF13_sputum_7_17_19","GESCF13_2019-07-17","sputum",2019-07-17,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",24.2688301282051,3963.43690561202
"37f9d95d321438477967281dcfa4efc1",2327,"GESCF25_sinus_10_3_18","GESCF25_2018-10-03","sinus",2018-10-03,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",30.642612588886,566.54424474541
"37f9d95d321438477967281dcfa4efc1",2282,"GESCF13_sputum_10_23_19","GESCF13_2019-10-23","sputum",2019-10-23,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",23.0995039983804,31193.7389747613
"9745532d908320fdc1c0003399ee38e8",2251,"GESCF13_sputum_7_17_19","GESCF13_2019-07-17","sputum",2019-07-17,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",22.5460737179487,3963.43690561202
"37f9d95d321438477967281dcfa4efc1",2235,"GESCF09_sputum_11_13_19","GESCF09_2019-11-13","sputum",2019-11-13,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",20.2721088435374,3085.10046091787
"d9f28146b3bcd15492fef4a8c5e6cd06",2202,"GESCF19_sinus_6_12_19","GESCF19_2019-06-12","sinus",2019-06-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",25.4890612339391,12.4338092349364
"9922f69a59521b27a40851718d820b0a",2154,"GESCF11_sputum_8_14_19","GESCF11_2019-08-14","sputum",2019-08-14,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",20.6836950259266,595.641004686215
"b3bd495357d1eb8c6c8aa2953dcf0fb5",2147,"GESCF09_sputum_5_9_18","GESCF09_2018-05-09","sputum",2018-05-09,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",19,49257.8327061979
"e193912c933082fb006e5760c440d971",2139,"GESCF03_sputum_10_10_18","GESCF03_2018-10-10","sputum",2018-10-10,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus",19.8625684836104,425.360068976998
"9922f69a59521b27a40851718d820b0a",2115,"GESCF08_sputum_9_9_19","GESCF08_2019-09-09","sputum",2019-09-09,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",20.9426675908506,127556.023774827
"9922f69a59521b27a40851718d820b0a",2111,"GESCF19_sputum_6_12_19","GESCF19_2019-06-12","sputum",2019-06-12,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",18.4802591263241,281582.395912577
"9922f69a59521b27a40851718d820b0a",2110,"GESCF13_sputum_3_8_18","GESCF13_2018-03-08","sputum",2018-03-08,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",18.5136439413881,135881.571841864
"ecbf2c4bc21e60b6e473b9203346d94f",2078,"GESCF13_sputum_7_17_19","GESCF13_2019-07-17","sputum",2019-07-17,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",20.8133012820513,3963.43690561202
"24e9e3e96f3ba4ade21ca36f8b921a53",2077,"GESCF02_sinus_1_22_20","GESCF02_2020-01-22","sinus",2020-01-22,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",21.1270470959211,0
"734a17a540aa3894b13b0c6c4b1ce0ac",2074,"GESCF06_sputum_3_8_18","GESCF06_2018-03-08","sputum",2018-03-08,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",18.4552411461114,9063.25481433338
"0fa481957525a80964121165c280f20f",2064,"GESCF06_sinus_5_9_18","GESCF06_2018-05-09","sinus",2018-05-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",18.1132075471698,17651.2766447816
"87a7b22059e828aa837a698b81ad455a",2063,"GESCF27_sputum_12_7_18","GESCF27_2018-12-07","sputum",2018-12-07,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",19.6982717463955,234733.684301886
"9922f69a59521b27a40851718d820b0a",2037,"GESCF08_sputum_3_14_18","GESCF08_2018-03-14","sputum",2018-03-14,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",19.2133559705716,220244.750567211
"0fa481957525a80964121165c280f20f",2029,"GESCF02_sputum_10_2_19","GESCF02_2019-10-02","sputum",2019-10-02,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",18.5703825736775,90582.2640895183
"24e9e3e96f3ba4ade21ca36f8b921a53",1972,"GESCF19_sinus_7_18_18","GESCF19_2018-07-18","sinus",2018-07-18,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium",26.9656775605087,125.138872205479
"37f9d95d321438477967281dcfa4efc1",1953,"GESCF05_sputum_3_28_18","GESCF05_2018-03-28","sputum",2018-03-28,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",24.3425152686028,114182.402488847
"0fa481957525a80964121165c280f20f",1939,"GESCF13_sputum_10_23_19","GESCF13_2019-10-23","sputum",2019-10-23,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",19.6274926612005,31193.7389747613
"0fa481957525a80964121165c280f20f",1934,"GESCF27_sinus_7_17_19","GESCF27_2019-07-17","sinus",2019-07-17,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",16.9455883641462,34875.6799759124
"ecbf2c4bc21e60b6e473b9203346d94f",1917,"GESCF11_sputum_10_2_19","GESCF11_2019-10-02","sputum",2019-10-02,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",17.6503084430531,1301.81278847885
"9922f69a59521b27a40851718d820b0a",1902,"GESCF24_sputum_9_9_19","GESCF24_2019-09-09","sputum",2019-09-09,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",18.0661094224924,329545.57655179
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1864,"GESCF09_sputum_10_3_18","GESCF09_2018-10-03","sputum",2018-10-03,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",16.2979802395733,20677.1051690376
"5f29d043bc53ad90a02d787d8798a4d2",1827,"GESCF27_sinus_12_7_18","GESCF27_2018-12-07","sinus",2018-12-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter",18.9581820068486,2269.1682218439
"87a7b22059e828aa837a698b81ad455a",1819,"GESCF24_sputum_3_13_19","GESCF24_2019-03-13","sputum",2019-03-13,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",15.9128685154405,7291034.04019765
"87a7b22059e828aa837a698b81ad455a",1816,"GESCF06_sputum_3_8_18","GESCF06_2018-03-08","sputum",2018-03-08,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",16.1594589784659,9063.25481433338
"ecbf2c4bc21e60b6e473b9203346d94f",1812,"GESCF28_sputum_3_13_19","GESCF28_2019-03-13","sputum",2019-03-13,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",17.3032849503438,5937.99058429458
"ecbf2c4bc21e60b6e473b9203346d94f",1807,"GESCF02_sputum_10_2_19","GESCF02_2019-10-02","sputum",2019-10-02,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",16.5385319421563,90582.2640895183
"9922f69a59521b27a40851718d820b0a",1803,"GESCF09_sputum_5_9_18","GESCF09_2018-05-09","sputum",2018-05-09,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",15.9557522123894,49257.8327061979
"9922f69a59521b27a40851718d820b0a",1784,"GESCF21_sputum_10_3_18","GESCF21_2018-10-03","sputum",2018-10-03,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",16.7291822955739,42315.5323588323
"70bd93dbaa5cf6f75ba2c24529263741",1770,"GESCF08_sputum_9_9_19","GESCF08_2019-09-09","sputum",2019-09-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Neisseriaceae","Neisseria",17.5264877710664,127556.023774827
"9922f69a59521b27a40851718d820b0a",1770,"GESCF31_sputum_3_6_19","GESCF31_2019-03-06","sputum",2019-03-06,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",16.7899829254411,187677.76954914
"5f29d043bc53ad90a02d787d8798a4d2",1748,"GESCF02_sinus_8_1_18","GESCF02_2018-08-01","sinus",2018-08-01,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter",29.4871794871795,1406310.23467852
"37f9d95d321438477967281dcfa4efc1",1717,"GESCF09_sinus_6_14_19","GESCF09_2019-06-14","sinus",2019-06-14,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",56.0561540972902,1145.70525406765
"191d34097c2a3f80283e78d3aca5af52",1710,"GESCF09_sputum_6_14_19","GESCF09_2019-06-14","sputum",2019-06-14,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pandoraea",15.399855907781,2697.43108690625
"9922f69a59521b27a40851718d820b0a",1659,"GESCF09_sputum_9_11_19","GESCF09_2019-09-11","sputum",2019-09-11,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",15.9826589595376,3773.64656799789
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1650,"GESCF08_sputum_9_9_19","GESCF08_2019-09-09","sputum",2019-09-09,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",16.3382513120111,127556.023774827
"5d2d919c8bdac820ff7b34ae90bba900",1635,"GESCF13_sputum_3_8_18","GESCF13_2018-03-08","sputum",2018-03-08,"Bacteria","Firmicutes","Negativicutes","Veillonellales-Selenomonadales","Veillonellaceae","Veillonella",14.3458804948671,135881.571841864
"37f9d95d321438477967281dcfa4efc1",1624,"GESCF09_sputum_9_11_19","GESCF09_2019-09-11","sputum",2019-09-11,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",15.645472061657,3773.64656799789
"9d17abda790d151156828ad708e84140",1620,"GESCF11_sinus_10_2_19","GESCF11_2019-10-02","sinus",2019-10-02,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",21.4087485132814,604.299470953741
"9922f69a59521b27a40851718d820b0a",1547,"GESCF03_sputum_10_10_18","GESCF03_2018-10-10","sputum",2018-10-10,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",14.3653078280249,425.360068976998
"9922f69a59521b27a40851718d820b0a",1538,"GESCF20_sputum_7_18_18","GESCF20_2018-07-18","sputum",2018-07-18,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",13.5997877796445,887614.310274315
"37f9d95d321438477967281dcfa4efc1",1537,"GESCF03_sputum_10_10_18","GESCF03_2018-10-10","sputum",2018-10-10,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",14.2724486953292,425.360068976998
"0fa481957525a80964121165c280f20f",1513,"GESCF08_sputum_9_9_19","GESCF08_2019-09-09","sputum",2019-09-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",14.9816813545896,127556.023774827
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1508,"GESCF06_sputum_3_8_18","GESCF06_2018-03-08","sputum",2018-03-08,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",13.4187577860829,9063.25481433338
"87a7b22059e828aa837a698b81ad455a",1505,"GESCF19_sputum_7_18_18","GESCF19_2018-07-18","sputum",2018-07-18,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",13.1636490859792,1199700.20712279
"9922f69a59521b27a40851718d820b0a",1503,"GESCF13_sputum_10_23_19","GESCF13_2019-10-23","sputum",2019-10-23,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",15.2140904949894,31193.7389747613
"ecbf2c4bc21e60b6e473b9203346d94f",1480,"GESCF09_sputum_8_8_18","GESCF09_2018-08-08","sputum",2018-08-08,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Gemellaceae","Gemella",13.713862120089,4196.73869195688
"0fa481957525a80964121165c280f20f",1442,"GESCF24_sinus_9_9_19","GESCF24_2019-09-09","sinus",2019-09-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",12.7328918322296,39844601.3447284
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1442,"GESCF02_sputum_4_10_19","GESCF02_2019-04-10","sputum",2019-04-10,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",13.0710659898477,10131.0983345097
"9922f69a59521b27a40851718d820b0a",1409,"GESCF13_sputum_5_8_19","GESCF13_2019-05-08","sputum",2019-05-08,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",13.106976744186,159781.396413175
"0fa481957525a80964121165c280f20f",1396,"GESCF24_sinus_3_13_19","GESCF24_2019-03-13","sinus",2019-03-13,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",12.2380994126414,231873.341160766
"0fa481957525a80964121165c280f20f",1386,"GESCF09_sputum_10_3_18","GESCF09_2018-10-03","sputum",2018-10-03,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",12.1185625601119,20677.1051690376
"9745532d908320fdc1c0003399ee38e8",1385,"GESCF12_sputum_5_23_18","GESCF12_2018-05-23","sputum",2018-05-23,"Bacteria","Actinobacteriota","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces",13.8680284369681,9690.446781013
"9922f69a59521b27a40851718d820b0a",1365,"GESCF27_sinus_7_17_19","GESCF27_2019-07-17","sinus",2019-07-17,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus",11.9600455620783,34875.6799759124
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1348,"GESCF03_sputum_12_12_18","GESCF03_2018-12-12","sputum",2018-12-12,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",12.0507777579117,1691.02163602961
"d509adea58344fade8cbf53b114d46e2",1328,"GESCF21_sputum_10_3_18","GESCF21_2018-10-03","sputum",2018-10-03,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella",12.4531132783196,42315.5323588323
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1310,"GESCF13_sputum_7_17_19","GESCF13_2019-07-17","sputum",2019-07-17,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",13.1209935897436,3963.43690561202
"37f9d95d321438477967281dcfa4efc1",1301,"GESCF13_sinus_7_17_19","GESCF13_2019-07-17","sinus",2019-07-17,"Bacteria","Firmicutes","Bacilli","Staphylococcales","Staphylococcaceae","Staphylococcus",11.5428977020673,3641.98244512008
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1290,"GESCF03_sputum_5_30_18","GESCF03_2018-05-30","sputum",2018-05-30,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",11.4048271594024,32126.7668303406
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1271,"GESCF12_sputum_2_28_18","GESCF12_2018-02-28","sputum",2018-02-28,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",12.5903912828133,82964.4807248857
"0fa481957525a80964121165c280f20f",1249,"GESCF34_sputum_1_26_21","GESCF34_2021-01-26","sputum",2021-01-26,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",10.9044875152785,102406.399674669
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1248,"GESCF13_sputum_10_23_19","GESCF13_2019-10-23","sputum",2019-10-23,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",12.6328575766778,31193.7389747613
"b3bd495357d1eb8c6c8aa2953dcf0fb5",1247,"GESCF12_sputum_5_23_18","GESCF12_2018-05-23","sputum",2018-05-23,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Rothia",12.4862321017323,9690.446781013
